INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2021-07-01T02:00:00-00:00,2021-07-01T03:00:00-00:00,2021-06-30,20,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,100.18676,1
2021-07-01T04:00:00-00:00,2021-07-01T05:00:00-00:00,2021-06-30,22,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,75.8473,1
2021-07-01T06:00:00-00:00,2021-07-01T07:00:00-00:00,2021-06-30,24,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,53.25044,1
2021-07-01T03:00:00-00:00,2021-07-01T04:00:00-00:00,2021-06-30,21,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,84.17953,1
2021-07-01T01:00:00-00:00,2021-07-01T02:00:00-00:00,2021-06-30,19,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,78.31263,1
2021-07-01T00:00:00-00:00,2021-07-01T01:00:00-00:00,2021-06-30,18,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,61.82072,1
2021-07-01T05:00:00-00:00,2021-07-01T06:00:00-00:00,2021-06-30,23,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,57.56206,1
2021-07-01T03:00:00-00:00,2021-07-01T04:00:00-00:00,2021-06-30,21,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,0.0,2
2021-07-01T06:00:00-00:00,2021-07-01T07:00:00-00:00,2021-06-30,24,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,0.0,2
2021-07-01T02:00:00-00:00,2021-07-01T03:00:00-00:00,2021-06-30,20,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,0.0,2
2021-07-01T01:00:00-00:00,2021-07-01T02:00:00-00:00,2021-06-30,19,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,0.0,2
2021-07-01T00:00:00-00:00,2021-07-01T01:00:00-00:00,2021-06-30,18,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,0.0,2
2021-07-01T05:00:00-00:00,2021-07-01T06:00:00-00:00,2021-06-30,23,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,0.0,2
2021-07-01T04:00:00-00:00,2021-07-01T05:00:00-00:00,2021-06-30,22,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,0.0,2
2021-07-01T05:00:00-00:00,2021-07-01T06:00:00-00:00,2021-06-30,23,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,58.09655,3
2021-07-01T01:00:00-00:00,2021-07-01T02:00:00-00:00,2021-06-30,19,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,78.31263,3
2021-07-01T06:00:00-00:00,2021-07-01T07:00:00-00:00,2021-06-30,24,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,53.72321,3
2021-07-01T03:00:00-00:00,2021-07-01T04:00:00-00:00,2021-06-30,21,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,85.21921,3
2021-07-01T00:00:00-00:00,2021-07-01T01:00:00-00:00,2021-06-30,18,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,61.82072,3
2021-07-01T04:00:00-00:00,2021-07-01T05:00:00-00:00,2021-06-30,22,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,76.7297,3
2021-07-01T02:00:00-00:00,2021-07-01T03:00:00-00:00,2021-06-30,20,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,101.04565,3
2021-07-01T01:00:00-00:00,2021-07-01T02:00:00-00:00,2021-06-30,19,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,0.0,4
2021-07-01T06:00:00-00:00,2021-07-01T07:00:00-00:00,2021-06-30,24,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,-0.47276,4
2021-07-01T04:00:00-00:00,2021-07-01T05:00:00-00:00,2021-06-30,22,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,-0.88239,4
2021-07-01T05:00:00-00:00,2021-07-01T06:00:00-00:00,2021-06-30,23,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,-0.53449,4
2021-07-01T02:00:00-00:00,2021-07-01T03:00:00-00:00,2021-06-30,20,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,-0.85889,4
2021-07-01T00:00:00-00:00,2021-07-01T01:00:00-00:00,2021-06-30,18,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,0.0,4
2021-07-01T03:00:00-00:00,2021-07-01T04:00:00-00:00,2021-06-30,21,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,-1.03967,4
2021-07-01T01:00:00-00:00,2021-07-01T02:00:00-00:00,2021-06-30,19,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MGHG,LMP_GHG_PRC,HOLLISTR_1_N101,ALL,1,0.0,5
2021-07-01T06:00:00-00:00,2021-07-01T07:00:00-00:00,2021-06-30,24,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MGHG,LMP_GHG_PRC,HOLLISTR_1_N101,ALL,1,0.0,5
2021-07-01T02:00:00-00:00,2021-07-01T03:00:00-00:00,2021-06-30,20,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MGHG,LMP_GHG_PRC,HOLLISTR_1_N101,ALL,1,0.0,5
2021-07-01T04:00:00-00:00,2021-07-01T05:00:00-00:00,2021-06-30,22,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MGHG,LMP_GHG_PRC,HOLLISTR_1_N101,ALL,1,0.0,5
2021-07-01T05:00:00-00:00,2021-07-01T06:00:00-00:00,2021-06-30,23,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MGHG,LMP_GHG_PRC,HOLLISTR_1_N101,ALL,1,0.0,5
2021-07-01T03:00:00-00:00,2021-07-01T04:00:00-00:00,2021-06-30,21,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MGHG,LMP_GHG_PRC,HOLLISTR_1_N101,ALL,1,0.0,5
2021-07-01T00:00:00-00:00,2021-07-01T01:00:00-00:00,2021-06-30,18,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MGHG,LMP_GHG_PRC,HOLLISTR_1_N101,ALL,1,0.0,5
2021-07-01T16:00:00-00:00,2021-07-01T17:00:00-00:00,2021-07-01,10,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,37.90653,6
2021-07-01T20:00:00-00:00,2021-07-01T21:00:00-00:00,2021-07-01,14,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,49.36247,6
2021-07-01T14:00:00-00:00,2021-07-01T15:00:00-00:00,2021-07-01,8,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,38.34732,6
2021-07-01T08:00:00-00:00,2021-07-01T09:00:00-00:00,2021-07-01,2,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,47.57623,6
2021-07-01T19:00:00-00:00,2021-07-01T20:00:00-00:00,2021-07-01,13,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,44.83511,6
2021-07-01T13:00:00-00:00,2021-07-01T14:00:00-00:00,2021-07-01,7,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,49.32426,6
2021-07-01T18:00:00-00:00,2021-07-01T19:00:00-00:00,2021-07-01,12,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,40.3286,6
2021-07-01T09:00:00-00:00,2021-07-01T10:00:00-00:00,2021-07-01,3,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,45.66497,6
2021-07-01T10:00:00-00:00,2021-07-01T11:00:00-00:00,2021-07-01,4,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,43.43158,6
2021-07-01T11:00:00-00:00,2021-07-01T12:00:00-00:00,2021-07-01,5,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,45.17667,6
2021-07-01T12:00:00-00:00,2021-07-01T13:00:00-00:00,2021-07-01,6,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,47.83565,6
2021-07-01T17:00:00-00:00,2021-07-01T18:00:00-00:00,2021-07-01,11,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,38.35878,6
2021-07-01T21:00:00-00:00,2021-07-01T22:00:00-00:00,2021-07-01,15,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,49.18498,6
2021-07-01T07:00:00-00:00,2021-07-01T08:00:00-00:00,2021-07-01,1,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,50.90239,6
2021-07-01T22:00:00-00:00,2021-07-01T23:00:00-00:00,2021-07-01,16,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,48.77502,6
2021-07-01T23:00:00-00:00,2021-07-02T00:00:00-00:00,2021-07-01,17,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,50.94254,6
2021-07-01T15:00:00-00:00,2021-07-01T16:00:00-00:00,2021-07-01,9,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,LMP,LMP_PRC,HOLLISTR_1_N101,ALL,1,36.22328,6
2021-07-01T13:00:00-00:00,2021-07-01T14:00:00-00:00,2021-07-01,7,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,0.0,7
2021-07-01T08:00:00-00:00,2021-07-01T09:00:00-00:00,2021-07-01,2,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,0.0,7
2021-07-01T18:00:00-00:00,2021-07-01T19:00:00-00:00,2021-07-01,12,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,-0.22109,7
2021-07-01T16:00:00-00:00,2021-07-01T17:00:00-00:00,2021-07-01,10,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,-0.37504,7
2021-07-01T15:00:00-00:00,2021-07-01T16:00:00-00:00,2021-07-01,9,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,-0.40444,7
2021-07-01T14:00:00-00:00,2021-07-01T15:00:00-00:00,2021-07-01,8,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,0.0,7
2021-07-01T07:00:00-00:00,2021-07-01T08:00:00-00:00,2021-07-01,1,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,0.0,7
2021-07-01T20:00:00-00:00,2021-07-01T21:00:00-00:00,2021-07-01,14,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,0.0,7
2021-07-01T12:00:00-00:00,2021-07-01T13:00:00-00:00,2021-07-01,6,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,0.0,7
2021-07-01T19:00:00-00:00,2021-07-01T20:00:00-00:00,2021-07-01,13,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,0.0,7
2021-07-01T09:00:00-00:00,2021-07-01T10:00:00-00:00,2021-07-01,3,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,0.0,7
2021-07-01T21:00:00-00:00,2021-07-01T22:00:00-00:00,2021-07-01,15,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,-1.01552,7
2021-07-01T17:00:00-00:00,2021-07-01T18:00:00-00:00,2021-07-01,11,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,-0.733,7
2021-07-01T11:00:00-00:00,2021-07-01T12:00:00-00:00,2021-07-01,5,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,0.0,7
2021-07-01T10:00:00-00:00,2021-07-01T11:00:00-00:00,2021-07-01,4,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,0.0,7
2021-07-01T23:00:00-00:00,2021-07-02T00:00:00-00:00,2021-07-01,17,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,-0.77645,7
2021-07-01T22:00:00-00:00,2021-07-01T23:00:00-00:00,2021-07-01,16,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCC,LMP_CONG_PRC,HOLLISTR_1_N101,ALL,1,-1.0353,7
2021-07-01T22:00:00-00:00,2021-07-01T23:00:00-00:00,2021-07-01,16,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,50.64083,8
2021-07-01T13:00:00-00:00,2021-07-01T14:00:00-00:00,2021-07-01,7,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,49.344,8
2021-07-01T23:00:00-00:00,2021-07-02T00:00:00-00:00,2021-07-01,17,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,52.54926,8
2021-07-01T15:00:00-00:00,2021-07-01T16:00:00-00:00,2021-07-01,9,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,35.90952,8
2021-07-01T14:00:00-00:00,2021-07-01T15:00:00-00:00,2021-07-01,8,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,37.75457,8
2021-07-01T21:00:00-00:00,2021-07-01T22:00:00-00:00,2021-07-01,15,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,50.66152,8
2021-07-01T10:00:00-00:00,2021-07-01T11:00:00-00:00,2021-07-01,4,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,43.59288,8
2021-07-01T16:00:00-00:00,2021-07-01T17:00:00-00:00,2021-07-01,10,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,37.40627,8
2021-07-01T11:00:00-00:00,2021-07-01T12:00:00-00:00,2021-07-01,5,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,45.3217,8
2021-07-01T18:00:00-00:00,2021-07-01T19:00:00-00:00,2021-07-01,12,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,39.78581,8
2021-07-01T12:00:00-00:00,2021-07-01T13:00:00-00:00,2021-07-01,6,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,47.82609,8
2021-07-01T07:00:00-00:00,2021-07-01T08:00:00-00:00,2021-07-01,1,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,51.2045,8
2021-07-01T08:00:00-00:00,2021-07-01T09:00:00-00:00,2021-07-01,2,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,47.79129,8
2021-07-01T19:00:00-00:00,2021-07-01T20:00:00-00:00,2021-07-01,13,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,44.09867,8
2021-07-01T20:00:00-00:00,2021-07-01T21:00:00-00:00,2021-07-01,14,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,49.29346,8
2021-07-01T09:00:00-00:00,2021-07-01T10:00:00-00:00,2021-07-01,3,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,45.68324,8
2021-07-01T17:00:00-00:00,2021-07-01T18:00:00-00:00,2021-07-01,11,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCE,LMP_ENE_PRC,HOLLISTR_1_N101,ALL,1,38.34783,8
2021-07-01T17:00:00-00:00,2021-07-01T18:00:00-00:00,2021-07-01,11,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,0.74395,9
2021-07-01T11:00:00-00:00,2021-07-01T12:00:00-00:00,2021-07-01,5,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,-0.14503,9
2021-07-01T14:00:00-00:00,2021-07-01T15:00:00-00:00,2021-07-01,8,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,0.59275,9
2021-07-01T07:00:00-00:00,2021-07-01T08:00:00-00:00,2021-07-01,1,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,-0.30211,9
2021-07-01T10:00:00-00:00,2021-07-01T11:00:00-00:00,2021-07-01,4,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,-0.16129,9
2021-07-01T23:00:00-00:00,2021-07-02T00:00:00-00:00,2021-07-01,17,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,-0.83028,9
2021-07-01T15:00:00-00:00,2021-07-01T16:00:00-00:00,2021-07-01,9,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,0.71819,9
2021-07-01T16:00:00-00:00,2021-07-01T17:00:00-00:00,2021-07-01,10,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,0.87531,9
2021-07-01T18:00:00-00:00,2021-07-01T19:00:00-00:00,2021-07-01,12,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,0.76389,9
2021-07-01T21:00:00-00:00,2021-07-01T22:00:00-00:00,2021-07-01,15,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,-0.46102,9
2021-07-01T09:00:00-00:00,2021-07-01T10:00:00-00:00,2021-07-01,3,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,-0.01827,9
2021-07-01T12:00:00-00:00,2021-07-01T13:00:00-00:00,2021-07-01,6,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,0.00957,9
2021-07-01T19:00:00-00:00,2021-07-01T20:00:00-00:00,2021-07-01,13,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,0.73645,9
2021-07-01T22:00:00-00:00,2021-07-01T23:00:00-00:00,2021-07-01,16,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,-0.83051,9
2021-07-01T20:00:00-00:00,2021-07-01T21:00:00-00:00,2021-07-01,14,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,0.06901,9
2021-07-01T08:00:00-00:00,2021-07-01T09:00:00-00:00,2021-07-01,2,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,-0.21506,9
2021-07-01T13:00:00-00:00,2021-07-01T14:00:00-00:00,2021-07-01,7,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MCL,LMP_LOSS_PRC,HOLLISTR_1_N101,ALL,1,-0.01974,9
2021-07-01T17:00:00-00:00,2021-07-01T18:00:00-00:00,2021-07-01,11,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MGHG,LMP_GHG_PRC,HOLLISTR_1_N101,ALL,1,0.0,10
2021-07-01T07:00:00-00:00,2021-07-01T08:00:00-00:00,2021-07-01,1,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MGHG,LMP_GHG_PRC,HOLLISTR_1_N101,ALL,1,0.0,10
2021-07-01T11:00:00-00:00,2021-07-01T12:00:00-00:00,2021-07-01,5,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MGHG,LMP_GHG_PRC,HOLLISTR_1_N101,ALL,1,0.0,10
2021-07-01T20:00:00-00:00,2021-07-01T21:00:00-00:00,2021-07-01,14,0,HOLLISTR_1_N101,HOLLISTR_1_N101,HOLLISTR_1_N101,DAM,MGHG,LMP_GHG_PRC,HOLLISTR_1_N101,ALL,1,0.0,10
