INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,VALUE,OPR_INTERVAL,GROUP
2022-07-18T06:05:00-00:00,2022-07-18T06:10:00-00:00,2022-07-17,24,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MCL,LMP_LOSS_PRC,KERMAN_6_N001,ALL,1,10.92011,2,14
2022-07-18T06:10:00-00:00,2022-07-18T06:15:00-00:00,2022-07-17,24,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MCL,LMP_LOSS_PRC,KERMAN_6_N001,ALL,1,10.5962,3,14
2022-07-18T06:15:00-00:00,2022-07-18T06:20:00-00:00,2022-07-17,24,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MCL,LMP_LOSS_PRC,KERMAN_6_N001,ALL,1,10.81926,4,14
2022-07-18T06:20:00-00:00,2022-07-18T06:25:00-00:00,2022-07-17,24,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MCL,LMP_LOSS_PRC,KERMAN_6_N001,ALL,1,10.61586,5,14
2022-07-18T06:25:00-00:00,2022-07-18T06:30:00-00:00,2022-07-17,24,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MCL,LMP_LOSS_PRC,KERMAN_6_N001,ALL,1,10.52759,6,14
2022-07-18T06:30:00-00:00,2022-07-18T06:35:00-00:00,2022-07-17,24,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MCL,LMP_LOSS_PRC,KERMAN_6_N001,ALL,1,10.304,7,14
2022-07-18T06:35:00-00:00,2022-07-18T06:40:00-00:00,2022-07-17,24,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MCL,LMP_LOSS_PRC,KERMAN_6_N001,ALL,1,7.8528,8,14
2022-07-18T06:40:00-00:00,2022-07-18T06:45:00-00:00,2022-07-17,24,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MCL,LMP_LOSS_PRC,KERMAN_6_N001,ALL,1,7.8528,9,14
2022-07-18T06:45:00-00:00,2022-07-18T06:50:00-00:00,2022-07-17,24,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MCL,LMP_LOSS_PRC,KERMAN_6_N001,ALL,1,6.63973,10,14
2022-07-18T06:50:00-00:00,2022-07-18T06:55:00-00:00,2022-07-17,24,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MCL,LMP_LOSS_PRC,KERMAN_6_N001,ALL,1,6.73171,11,14
2022-07-18T06:55:00-00:00,2022-07-18T07:00:00-00:00,2022-07-17,24,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,MCL,LMP_LOSS_PRC,KERMAN_6_N001,ALL,1,6.79675,12,14
2022-07-17T07:00:00-00:00,2022-07-17T07:05:00-00:00,2022-07-17,01,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,237.44582,1,15
2022-07-17T07:05:00-00:00,2022-07-17T07:10:00-00:00,2022-07-17,01,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,111.49212,2,15
2022-07-17T07:10:00-00:00,2022-07-17T07:15:00-00:00,2022-07-17,01,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,89.23666,3,15
2022-07-17T07:15:00-00:00,2022-07-17T07:20:00-00:00,2022-07-17,01,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,79.18681,4,15
2022-07-17T07:20:00-00:00,2022-07-17T07:25:00-00:00,2022-07-17,01,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,77.27901,5,15
2022-07-17T07:25:00-00:00,2022-07-17T07:30:00-00:00,2022-07-17,01,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,77.95524,6,15
2022-07-17T07:30:00-00:00,2022-07-17T07:35:00-00:00,2022-07-17,01,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,190.3987,7,15
2022-07-17T07:35:00-00:00,2022-07-17T07:40:00-00:00,2022-07-17,01,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,368.35947,8,15
2022-07-17T07:40:00-00:00,2022-07-17T07:45:00-00:00,2022-07-17,01,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,308.3134,9,15
2022-07-17T07:45:00-00:00,2022-07-17T07:50:00-00:00,2022-07-17,01,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,218.44601,10,15
2022-07-17T07:50:00-00:00,2022-07-17T07:55:00-00:00,2022-07-17,01,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,344.99634,11,15
2022-07-17T07:55:00-00:00,2022-07-17T08:00:00-00:00,2022-07-17,01,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,322.193,12,15
2022-07-17T08:00:00-00:00,2022-07-17T08:05:00-00:00,2022-07-17,02,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,368.9231,1,15
2022-07-17T08:05:00-00:00,2022-07-17T08:10:00-00:00,2022-07-17,02,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,558.78064,2,15
2022-07-17T08:10:00-00:00,2022-07-17T08:15:00-00:00,2022-07-17,02,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,341.2819,3,15
2022-07-17T08:15:00-00:00,2022-07-17T08:20:00-00:00,2022-07-17,02,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,339.27258,4,15
2022-07-17T08:20:00-00:00,2022-07-17T08:25:00-00:00,2022-07-17,02,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,612.58325,5,15
2022-07-17T08:25:00-00:00,2022-07-17T08:30:00-00:00,2022-07-17,02,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,601.6229,6,15
2022-07-17T08:30:00-00:00,2022-07-17T08:35:00-00:00,2022-07-17,02,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,578.4108,7,15
2022-07-17T08:35:00-00:00,2022-07-17T08:40:00-00:00,2022-07-17,02,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,620.96924,8,15
2022-07-17T08:40:00-00:00,2022-07-17T08:45:00-00:00,2022-07-17,02,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,511.95874,9,15
2022-07-17T08:45:00-00:00,2022-07-17T08:50:00-00:00,2022-07-17,02,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,568.5828,10,15
2022-07-17T08:50:00-00:00,2022-07-17T08:55:00-00:00,2022-07-17,02,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,573.8348,11,15
2022-07-17T08:55:00-00:00,2022-07-17T09:00:00-00:00,2022-07-17,02,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,520.4018,12,15
2022-07-17T09:00:00-00:00,2022-07-17T09:05:00-00:00,2022-07-17,03,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,493.66058,1,15
2022-07-17T09:05:00-00:00,2022-07-17T09:10:00-00:00,2022-07-17,03,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,448.2579,2,15
2022-07-17T09:10:00-00:00,2022-07-17T09:15:00-00:00,2022-07-17,03,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,467.66403,3,15
2022-07-17T09:15:00-00:00,2022-07-17T09:20:00-00:00,2022-07-17,03,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,504.4327,4,15
2022-07-17T09:20:00-00:00,2022-07-17T09:25:00-00:00,2022-07-17,03,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,466.55893,5,15
2022-07-17T09:25:00-00:00,2022-07-17T09:30:00-00:00,2022-07-17,03,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,345.89664,6,15
2022-07-17T09:30:00-00:00,2022-07-17T09:35:00-00:00,2022-07-17,03,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,314.0943,7,15
2022-07-17T09:35:00-00:00,2022-07-17T09:40:00-00:00,2022-07-17,03,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,236.54404,8,15
2022-07-17T09:40:00-00:00,2022-07-17T09:45:00-00:00,2022-07-17,03,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,348.70184,9,15
2022-07-17T09:45:00-00:00,2022-07-17T09:50:00-00:00,2022-07-17,03,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,270.58224,10,15
2022-07-17T09:50:00-00:00,2022-07-17T09:55:00-00:00,2022-07-17,03,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,99.10481,11,15
2022-07-17T09:55:00-00:00,2022-07-17T10:00:00-00:00,2022-07-17,03,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,103.53954,12,15
2022-07-17T10:00:00-00:00,2022-07-17T10:05:00-00:00,2022-07-17,04,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,99.22018,1,15
2022-07-17T10:05:00-00:00,2022-07-17T10:10:00-00:00,2022-07-17,04,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,97.68769,2,15
2022-07-17T10:10:00-00:00,2022-07-17T10:15:00-00:00,2022-07-17,04,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,103.10886,3,15
2022-07-17T10:15:00-00:00,2022-07-17T10:20:00-00:00,2022-07-17,04,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,120.44146,4,15
2022-07-17T10:20:00-00:00,2022-07-17T10:25:00-00:00,2022-07-17,04,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,116.30286,5,15
2022-07-17T10:25:00-00:00,2022-07-17T10:30:00-00:00,2022-07-17,04,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,175.2456,6,15
2022-07-17T10:30:00-00:00,2022-07-17T10:35:00-00:00,2022-07-17,04,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,137.9273,7,15
2022-07-17T10:35:00-00:00,2022-07-17T10:40:00-00:00,2022-07-17,04,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,138.65344,8,15
2022-07-17T10:40:00-00:00,2022-07-17T10:45:00-00:00,2022-07-17,04,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,120.34984,9,15
2022-07-17T10:45:00-00:00,2022-07-17T10:50:00-00:00,2022-07-17,04,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,114.16226,10,15
2022-07-17T10:50:00-00:00,2022-07-17T10:55:00-00:00,2022-07-17,04,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,112.16201,11,15
2022-07-17T10:55:00-00:00,2022-07-17T11:00:00-00:00,2022-07-17,04,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,124.80761,12,15
2022-07-17T11:00:00-00:00,2022-07-17T11:05:00-00:00,2022-07-17,05,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,125.79232,1,15
2022-07-17T11:05:00-00:00,2022-07-17T11:10:00-00:00,2022-07-17,05,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,126.17021,2,15
2022-07-17T11:10:00-00:00,2022-07-17T11:15:00-00:00,2022-07-17,05,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,121.40481,3,15
2022-07-17T11:15:00-00:00,2022-07-17T11:20:00-00:00,2022-07-17,05,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,125.25944,4,15
2022-07-17T11:20:00-00:00,2022-07-17T11:25:00-00:00,2022-07-17,05,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,122.11699,5,15
2022-07-17T11:25:00-00:00,2022-07-17T11:30:00-00:00,2022-07-17,05,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,127.71415,6,15
2022-07-17T11:30:00-00:00,2022-07-17T11:35:00-00:00,2022-07-17,05,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,125.7304,7,15
2022-07-17T11:35:00-00:00,2022-07-17T11:40:00-00:00,2022-07-17,05,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,126.33194,8,15
2022-07-17T11:40:00-00:00,2022-07-17T11:45:00-00:00,2022-07-17,05,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,127.27893,9,15
2022-07-17T11:45:00-00:00,2022-07-17T11:50:00-00:00,2022-07-17,05,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,126.52793,10,15
2022-07-17T11:50:00-00:00,2022-07-17T11:55:00-00:00,2022-07-17,05,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,123.39092,11,15
2022-07-17T11:55:00-00:00,2022-07-17T12:00:00-00:00,2022-07-17,05,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,121.96474,12,15
2022-07-17T12:00:00-00:00,2022-07-17T12:05:00-00:00,2022-07-17,06,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,107.28382,1,15
2022-07-17T12:05:00-00:00,2022-07-17T12:10:00-00:00,2022-07-17,06,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,108.34387,2,15
2022-07-17T12:10:00-00:00,2022-07-17T12:15:00-00:00,2022-07-17,06,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,111.21577,3,15
2022-07-17T12:15:00-00:00,2022-07-17T12:20:00-00:00,2022-07-17,06,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,119.97048,4,15
2022-07-17T12:20:00-00:00,2022-07-17T12:25:00-00:00,2022-07-17,06,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,118.62733,5,15
2022-07-17T12:25:00-00:00,2022-07-17T12:30:00-00:00,2022-07-17,06,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,111.96109,6,15
2022-07-17T12:30:00-00:00,2022-07-17T12:35:00-00:00,2022-07-17,06,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,101.41017,7,15
2022-07-17T12:35:00-00:00,2022-07-17T12:40:00-00:00,2022-07-17,06,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,102.12733,8,15
2022-07-17T12:40:00-00:00,2022-07-17T12:45:00-00:00,2022-07-17,06,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,99.6507,9,15
2022-07-17T12:45:00-00:00,2022-07-17T12:50:00-00:00,2022-07-17,06,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,97.48729,10,15
2022-07-17T12:50:00-00:00,2022-07-17T12:55:00-00:00,2022-07-17,06,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,93.89688,11,15
2022-07-17T12:55:00-00:00,2022-07-17T13:00:00-00:00,2022-07-17,06,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,93.99728,12,15
2022-07-17T13:00:00-00:00,2022-07-17T13:05:00-00:00,2022-07-17,07,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,105.75915,1,15
2022-07-17T13:05:00-00:00,2022-07-17T13:10:00-00:00,2022-07-17,07,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,102.10839,2,15
2022-07-17T13:10:00-00:00,2022-07-17T13:15:00-00:00,2022-07-17,07,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,107.75798,3,15
2022-07-17T13:15:00-00:00,2022-07-17T13:20:00-00:00,2022-07-17,07,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,113.35392,4,15
2022-07-17T13:20:00-00:00,2022-07-17T13:25:00-00:00,2022-07-17,07,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,130.0672,5,15
2022-07-17T13:25:00-00:00,2022-07-17T13:30:00-00:00,2022-07-17,07,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,123.87995,6,15
2022-07-17T13:30:00-00:00,2022-07-17T13:35:00-00:00,2022-07-17,07,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,111.67812,7,15
2022-07-17T13:35:00-00:00,2022-07-17T13:40:00-00:00,2022-07-17,07,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,100.29433,8,15
2022-07-17T13:40:00-00:00,2022-07-17T13:45:00-00:00,2022-07-17,07,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,91.76185,9,15
2022-07-17T13:45:00-00:00,2022-07-17T13:50:00-00:00,2022-07-17,07,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,98.83788,10,15
2022-07-17T13:50:00-00:00,2022-07-17T13:55:00-00:00,2022-07-17,07,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,90.08236,11,15
2022-07-17T13:55:00-00:00,2022-07-17T14:00:00-00:00,2022-07-17,07,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,88.71345,12,15
2022-07-17T14:00:00-00:00,2022-07-17T14:05:00-00:00,2022-07-17,08,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,107.73565,1,15
2022-07-17T14:05:00-00:00,2022-07-17T14:10:00-00:00,2022-07-17,08,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,107.23861,2,15
2022-07-17T14:10:00-00:00,2022-07-17T14:15:00-00:00,2022-07-17,08,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,107.12947,3,15
2022-07-17T14:15:00-00:00,2022-07-17T14:20:00-00:00,2022-07-17,08,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,90.20919,4,15
2022-07-17T14:20:00-00:00,2022-07-17T14:25:00-00:00,2022-07-17,08,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,88.6808,5,15
2022-07-17T14:25:00-00:00,2022-07-17T14:30:00-00:00,2022-07-17,08,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,77.39856,6,15
2022-07-17T14:30:00-00:00,2022-07-17T14:35:00-00:00,2022-07-17,08,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,70.52777,7,15
2022-07-17T14:35:00-00:00,2022-07-17T14:40:00-00:00,2022-07-17,08,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,71.1999,8,15
2022-07-17T14:40:00-00:00,2022-07-17T14:45:00-00:00,2022-07-17,08,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,67.75563,9,15
2022-07-17T14:45:00-00:00,2022-07-17T14:50:00-00:00,2022-07-17,08,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,67.43926,10,15
2022-07-17T14:50:00-00:00,2022-07-17T14:55:00-00:00,2022-07-17,08,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,63.07453,11,15
2022-07-17T14:55:00-00:00,2022-07-17T15:00:00-00:00,2022-07-17,08,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,61.16137,12,15
2022-07-17T15:00:00-00:00,2022-07-17T15:05:00-00:00,2022-07-17,09,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,66.58928,1,15
2022-07-17T15:05:00-00:00,2022-07-17T15:10:00-00:00,2022-07-17,09,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,64.8346,2,15
2022-07-17T15:10:00-00:00,2022-07-17T15:15:00-00:00,2022-07-17,09,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,64.6108,3,15
2022-07-17T15:15:00-00:00,2022-07-17T15:20:00-00:00,2022-07-17,09,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,65.24023,4,15
2022-07-17T15:20:00-00:00,2022-07-17T15:25:00-00:00,2022-07-17,09,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,65.29318,5,15
2022-07-17T15:25:00-00:00,2022-07-17T15:30:00-00:00,2022-07-17,09,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,65.14967,6,15
2022-07-17T15:30:00-00:00,2022-07-17T15:35:00-00:00,2022-07-17,09,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,60.79517,7,15
2022-07-17T15:35:00-00:00,2022-07-17T15:40:00-00:00,2022-07-17,09,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,62.55602,8,15
2022-07-17T15:40:00-00:00,2022-07-17T15:45:00-00:00,2022-07-17,09,KERMAN_6_N001,KERMAN_6_N001,KERMAN_6_N001,RTM,LMP,LMP_PRC,KERMAN_6_N001,ALL,1,62.47892,9,15
